,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
13236,8240,4488,0,2040,4692
13237,8268,4604,0,1868,4684
13238,8260,4700,0,1892,4700
13239,8296,4716,0,1864,4672
13240,8304,4700,0,1928,4672
13241,8428,4696,0,1832,4676
13242,8444,4668,0,1832,4672
13243,8464,4732,0,1864,4688
13244,8488,4656,0,1960,4700
13245,8384,4596,0,1984,4700
13246,8448,4644,0,1900,4672
13247,8684,4672,0,1796,4676
13248,8752,4652,0,1876,4680
13249,8684,4744,0,1820,4696
13250,8676,4880,0,1816,4696
13251,8584,4792,0,1808,4696
13252,8416,4628,0,1836,4696
13253,8480,4496,0,1800,4708
13254,8700,4432,0,1820,4720
13255,8840,4392,0,1768,4712
13256,8908,4364,0,1836,4716
13257,8828,4352,0,1776,4712
13258,8828,4304,0,1808,4712
13259,8644,4172,0,1824,4708
13260,8708,4068,0,1760,4708
13261,8632,3824,0,1760,4716
13262,8816,3540,0,1772,4712
13263,8568,3316,0,1776,4712
13264,8532,3112,4,1748,4724
13265,8680,2960,32,1772,4720
13266,8712,2736,108,1788,4728
13267,8800,2616,328,1872,4720
13268,8776,2484,748,1804,4720
13269,8548,2288,1352,1892,4696
13270,8416,2104,2088,1940,4676
13271,8300,1932,3032,1964,4668
13272,7812,1872,4148,1936,4672
13273,7172,1780,5456,1980,4668
13274,6544,1788,6904,1992,4660
13275,5932,1952,8440,1988,4636
13276,5444,2096,10060,2156,4664
13277,5132,2204,11736,2096,4652
13278,4892,2316,13488,2088,4660
13279,4796,2440,15236,1992,4648
13280,4736,2544,16844,1872,4652
13281,4964,2696,18404,1828,4652
13282,5156,2784,19828,1772,4660
13283,5356,2952,21056,1760,4644
13284,5748,2728,22200,1980,4664
13285,6192,2716,23344,1800,4648
13286,6312,2784,24316,1768,4648
13287,6868,2788,25240,1760,4644
13288,7268,2908,26020,1824,4652
13289,7292,3072,26664,1760,4644
13290,7644,3096,27184,1756,4636
13291,8488,3104,27552,1760,4628
13292,9044,3164,27956,1772,4628
13293,9620,3352,28208,1756,4632
13294,9632,3580,28516,1808,4628
13295,9624,3692,28540,1756,4624
13296,9852,3720,28572,1912,4632
13297,10036,3612,28552,1804,4636
13298,10056,3620,28336,1880,4624
13299,10352,3576,27892,1832,4620
13300,10528,3564,27476,1844,4624
13301,10908,3416,26996,1896,4632
13302,11172,3304,26448,1912,4628
13303,11500,3380,25892,2020,4644
13304,11888,3360,25220,1832,4648
13305,11892,3300,24456,1796,4656
13306,11560,3320,23640,1804,4660
13307,11344,3300,22708,1852,4672
13308,11412,3292,21680,1804,4672
13309,11268,3336,20388,1880,4652
13310,11252,3328,19084,1932,4660
13311,11288,3352,17376,2032,4660
13312,11100,3380,15904,1868,4664
13313,10896,3472,14548,1900,4656
13314,10888,3412,12940,1912,4660
13315,10576,3648,11456,1956,4664
13316,10212,3860,9972,1808,4668
13317,9816,3824,8556,1796,4660
13318,9448,3928,7144,1916,4656
13319,8964,3892,5800,2036,4648
13320,8668,3836,4548,1876,4676
13321,8240,3872,3460,1916,4664
13322,7884,3892,2544,2052,4664
13323,7532,3828,1784,2072,4656
13324,7072,3908,1212,1972,4652
13325,6872,3844,728,1968,4656
13326,6748,3804,356,1960,4660
13327,6788,3776,120,1932,4660
13328,6816,3788,20,1936,4652
13329,6732,3812,4,1904,4656
13330,6892,3772,0,1904,4644
13331,7104,3780,0,1952,4632
13332,7116,3876,0,2064,4628
13333,7232,3984,0,2048,4616
13334,7260,4020,0,2012,4616
13335,7084,3872,0,1884,4616
13336,6936,3676,0,1920,4636
13337,6792,3480,0,1896,4628
13338,6540,3380,0,1872,4612
13339,6428,3380,0,1860,4636
13340,6288,3360,0,1908,4628
13341,6160,3384,0,1900,4600
13342,6024,3260,0,1864,4616
13343,5844,3236,0,1848,4620
13344,5704,3296,0,1908,4628
13345,5580,3452,0,1868,4624
13346,5564,3428,0,1920,4632
13347,5648,3384,0,1876,4620
13348,5676,3504,0,1936,4620
13349,5792,3452,0,1936,4636
13350,5792,3364,0,1936,4652
13351,5828,3476,0,1904,4640
13352,5860,3524,0,1904,4656
13353,6020,3476,0,1884,4664
13354,6048,3524,0,1960,4672
13355,6192,3628,0,1912,4660
13356,6200,3644,0,1904,4664
13357,6276,3660,0,1944,4680
13358,6292,3644,0,1900,4696
13359,6320,3760,4,1944,4704
13360,6256,3828,8,1936,4712
13361,6260,3936,36,1876,4728
13362,6340,3824,112,1876,4728
13363,6312,3756,320,1948,4708
13364,6284,3788,696,1848,4732
13365,6152,3784,1244,1976,4728
13366,6040,3672,1948,2024,4712
13367,6020,3584,2888,2016,4708
13368,5796,3424,3940,2008,4704
13369,5596,3268,5172,2036,4716
13370,5192,3228,6540,2044,4716
13371,4888,3268,7988,2000,4716
13372,4672,3368,9536,2056,4700
13373,4600,3264,11160,2024,4700
13374,4708,3320,12836,1932,4684
13375,5072,3024,14444,1908,4692
13376,5412,2924,15956,2044,4688
13377,5636,2528,17460,1976,4624
13378,5904,2420,18860,1928,4620
13379,6156,2288,20196,1952,4620
13380,6356,2172,21520,2040,4620
13381,6824,2016,22640,1936,4616
13382,6948,1896,23724,1924,4612
13383,7028,1748,24544,1832,4616
13384,6884,1676,25392,1964,4608
13385,6944,1576,26076,1944,4624
13386,7096,1436,26592,1936,4608
13387,7272,1284,26928,1928,4616
13388,7184,1244,27340,1960,4612
13389,7256,1148,27448,1924,4604
13390,7544,1104,27652,1932,4604
13391,7540,1052,27768,1876,4584
13392,7788,996,27564,2008,4612
13393,8136,940,27524,1928,4616
13394,8336,920,27104,2012,4620
13395,8560,920,26520,2080,4624
13396,8544,864,25968,2160,4624
13397,8704,776,25080,2120,4628
13398,8680,720,24308,2132,4628
13399,8532,728,23252,2072,4636
13400,8636,708,22276,2024,4640
13401,8504,660,21244,2120,4648
13402,8508,628,20520,2040,4652
13403,8340,616,19564,2132,4664
13404,8232,652,18620,1952,4672
13405,7972,612,17512,2136,4668
13406,7908,540,16416,2160,4664
13407,8000,488,15184,2124,4664
13408,8068,472,13916,2012,4664
13409,7660,420,12776,2100,4668
13410,7412,388,11524,2200,4668
13411,7284,384,10272,2220,4672
13412,7008,396,8904,1884,4672
13413,6656,412,7600,2184,4672
13414,6356,464,6384,2236,4668
13415,6068,488,5248,2224,4668
13416,5708,516,4184,1968,4668
13417,5492,544,3256,2004,4664
13418,5228,520,2420,2192,4668
13419,4956,472,1748,2224,4664
13420,4688,440,1160,2212,4668
13421,4392,416,688,2244,4672
13422,4176,344,328,2244,4676
13423,4256,300,104,2220,4664
13424,4276,320,20,2232,4656
13425,4112,312,4,2168,4660
13426,4068,284,0,2116,4664
13427,4096,276,0,2088,4660
13428,3860,300,0,2200,4636
13429,3720,308,0,2140,4640
13430,3620,292,0,2056,4652
13431,3584,288,0,1880,4660
13432,3476,276,0,2096,4652
13433,3388,240,0,2048,4648
13434,3264,224,0,2108,4640
13435,3136,220,0,2120,4648
13436,2936,212,0,2236,4624
13437,2780,212,0,2016,4628
13438,2668,208,0,2000,4636
13439,2572,200,0,2004,4632
13440,2456,188,0,2128,4628
13441,2368,188,0,2176,4640
13442,2292,176,0,2068,4644
13443,2176,160,0,2072,4640
13444,2020,152,0,2088,4640
13445,1908,140,0,2084,4644
13446,1772,144,0,2120,4652
13447,1676,148,0,2028,4652
13448,1664,156,0,2104,4660
13449,1616,156,0,2076,4668
13450,1584,148,0,2076,4668
13451,1564,140,0,2080,4660
13452,1508,140,0,2004,4660
13453,1468,132,0,2124,4656
13454,1448,120,0,1996,4672
13455,1500,108,4,2044,4656
13456,1496,96,12,2084,4652
13457,1432,92,48,2024,4640
13458,1444,104,124,2068,4640
13459,1456,104,276,2132,4644
13460,1412,96,576,2152,4644
13461,1352,92,1012,2192,4632
13462,1296,88,1536,2192,4620
13463,1192,84,2156,2220,4616
13464,1072,80,2836,2180,4628
13465,912,68,3560,2200,4640
13466,756,60,4344,2196,4640
13467,628,44,5240,2188,4636
13468,508,48,6160,2284,4628
13469,412,44,7204,2276,4628
13470,348,28,8268,2200,4624
13471,340,20,9404,2180,4632
13472,328,24,10440,2176,4616
13473,336,20,11468,2208,4620
13474,380,12,12392,2200,4620
13475,400,8,13360,2088,4620
13476,448,12,14364,2100,4608
13477,512,4,15528,2124,4596
13478,576,0,16500,2112,4608
13479,600,0,17284,2112,4600
13480,644,0,18032,2216,4584
13481,684,4,18644,2252,4592
13482,692,8,19364,2240,4604
13483,796,4,19932,2164,4604
13484,872,0,20352,2172,4604
13485,976,4,20532,2112,4604
13486,1004,8,20876,2112,4600
13487,1096,24,21128,2084,4592
13488,1192,36,21168,2124,4592
13489,1312,32,21160,2108,4592
13490,1380,36,21100,2100,4600
13491,1472,36,20968,1964,4592
13492,1540,32,20616,2068,4596
13493,1620,36,20336,2072,4604
13494,1700,36,19976,2132,4616
13495,1712,28,19572,2132,4624
13496,1808,20,18908,2132,4624
13497,1764,16,18292,2136,4644
13498,1864,16,17716,2140,4644
13499,1948,4,17056,2136,4660
13500,1996,0,16176,2096,4648
13501,1992,0,15496,2136,4656
13502,2044,4,14856,2172,4648
13503,2112,4,14008,2188,4644
13504,2156,8,13272,2052,4644
13505,2120,8,12344,2140,4656
13506,2084,4,11520,2188,4664
13507,2072,4,10480,2200,4656
13508,2152,4,9468,2096,4664
13509,2124,4,8260,2168,4668
13510,2168,0,7068,2208,4668
13511,2140,0,5860,2204,4672
13512,2188,0,4740,2188,4676
13513,2208,0,3748,2208,4684
13514,2228,4,2872,2228,4692
13515,2196,0,2112,2192,4688
13516,2248,0,1476,2180,4684
13517,2244,0,912,2172,4688
13518,2384,0,464,2120,4676
13519,2604,0,184,2120,4680
13520,2800,0,48,2160,4676
13521,2900,0,8,2144,4680
13522,3148,0,0,2124,4680
13523,3392,0,0,2132,4672
13524,3500,0,0,2144,4660
13525,3624,4,0,2192,4656
13526,3776,4,0,2188,4672
13527,3856,4,0,1984,4696
13528,3940,8,0,2140,4728
13529,3900,12,0,2164,4740
13530,3876,16,0,2024,4736
13531,3872,28,0,1916,4740
13532,3820,44,0,1988,4724
13533,3788,52,0,2012,4724
13534,3832,56,0,1996,4728
13535,3872,56,0,1972,4728
13536,3772,92,0,1976,4716
13537,3668,132,0,1968,4716
13538,3580,140,0,1964,4716
13539,3464,132,0,1964,4724
13540,3284,152,0,1972,4728
13541,3072,172,0,1972,4736
13542,2912,204,0,1976,4740
13543,2852,236,0,1976,4736
13544,2772,280,0,1980,4732
13545,2720,300,0,1980,4744
13546,2616,320,0,2008,4740
13547,2540,336,0,2048,4736
13548,2484,296,0,2028,4732
13549,2408,256,0,2024,4740
13550,2292,212,0,2024,4716
13551,2244,204,4,2024,4724
13552,2204,208,16,2020,4736
13553,2184,244,68,2008,4740
13554,2180,264,188,2000,4744
13555,2164,272,456,1924,4736
13556,2132,292,900,1944,4732
13557,2104,300,1552,1928,4732
13558,2104,296,2400,1916,4736
13559,2080,284,3424,1916,4728
13560,1952,276,4644,2052,4740
13561,1832,288,6032,2016,4732
13562,1588,300,7544,1956,4728
13563,1208,312,9172,1952,4728
13564,936,284,10948,2080,4716
13565,712,256,12760,1956,4716
13566,584,216,14656,1928,4712
13567,528,228,16472,1900,4712
13568,572,228,18264,2060,4708
13569,584,216,19960,1980,4700
13570,600,220,21592,1940,4696
13571,596,228,23052,1900,4692
13572,600,236,24420,2064,4688
13573,600,228,25588,1908,4684
13574,596,216,26540,1860,4680
13575,568,224,27144,1912,4676
13576,556,244,27796,1932,4688
13577,552,228,28216,1972,4684
13578,580,216,28772,1984,4680
13579,616,196,29364,1920,4692
13580,596,196,29896,2020,4700
13581,584,220,30192,1996,4692
13582,564,208,30592,1984,4688
13583,560,164,30740,1984,4672
13584,532,128,30820,2000,4676
13585,528,108,30784,1980,4680
13586,512,96,30716,1908,4680
13587,484,96,30480,1880,4664
13588,476,108,30152,1876,4672
13589,456,124,29656,1876,4672
13590,452,144,29332,1872,4684
13591,464,220,28680,1868,4676
13592,500,300,27804,1864,4688
13593,536,400,27060,1868,4716
13594,548,524,26148,1872,4720
13595,552,616,24988,1868,4712
13596,576,588,23904,1856,4728
13597,592,592,22720,1852,4728
13598,624,524,21400,1860,4736
13599,636,452,19980,1876,4724
13600,640,344,18480,1840,4724
13601,676,348,16932,1840,4728
13602,684,404,15288,1856,4744
13603,684,532,13604,1992,4728
13604,704,660,11888,1876,4728
13605,792,700,10188,1916,4736
13606,868,736,8496,1932,4736
13607,944,740,6900,2056,4736
13608,1044,756,5392,1988,4732
13609,1124,720,4116,2064,4740
13610,1236,696,3036,2160,4748
13611,1372,740,2172,2152,4752
13612,1592,812,1488,1980,4748
13613,1872,852,916,1892,4724
13614,2200,944,472,1884,4728
13615,2628,1020,180,1888,4732
13616,3160,1080,40,2008,4720
13617,3604,1168,8,1904,4740
13618,4100,1192,0,1852,4740
13619,4852,1176,0,1856,4740
13620,5676,1292,0,1928,4720
13621,6536,1488,0,1880,4724
13622,7172,1648,0,1872,4740
13623,7656,1884,0,1856,4732
13624,8024,2020,0,1872,4728
13625,8528,2080,0,1816,4716
13626,8964,2096,0,1868,4720
13627,9248,2120,0,1872,4712
13628,9400,2264,0,1976,4712
13629,9564,2376,0,1856,4712
13630,9752,2496,0,1808,4728
13631,9956,2568,0,1808,4732
13632,9972,2788,0,1816,4724
13633,9848,2996,0,1804,4728
13634,9800,3052,0,1796,4736
13635,9796,3116,0,1816,4720
13636,9652,3236,0,1852,4740
13637,9760,3308,0,1844,4756
13638,9876,3396,0,1828,4752
13639,9836,3548,0,1808,4732
13640,9724,3752,0,1808,4732
13641,9724,3900,0,1800,4736
13642,9700,4080,0,1812,4728
13643,9500,4244,0,1832,4744
13644,9412,4460,0,1808,4728
13645,9308,4572,0,1800,4728
13646,9172,4652,0,1800,4728
13647,8908,4732,4,1800,4728
13648,8628,4780,16,1796,4724
13649,8488,4828,72,1796,4724
13650,8468,4824,204,1808,4724
13651,8296,4820,528,1852,4720
13652,8148,4740,1060,1796,4724
13653,8008,4704,1800,1796,4728
13654,7964,4660,2616,1816,4716
13655,7660,4640,3540,1824,4700
13656,7172,4572,4556,1840,4720
13657,6660,4492,5684,1844,4720
13658,6324,4516,6832,1844,4712
13659,5880,4600,8120,1844,4712
13660,5356,4832,9408,1896,4720
13661,4960,4792,10680,1936,4704
13662,4660,4792,11948,1864,4700
13663,4440,4816,13156,1848,4696
13664,4220,4288,14188,1896,4692
13665,4100,4292,15136,1804,4684
13666,4016,3592,15684,1804,4676
13667,4092,3524,16264,1804,4672
13668,4360,2972,16912,1888,4664
13669,4636,3072,17256,1884,4644
13670,4872,3256,17440,2016,4632
13671,5116,3584,17820,1988,4632
13672,5320,4096,18120,2020,4644
13673,5492,4704,18296,2016,4636
13674,5712,5484,18388,1916,4636
13675,5876,6140,18348,1864,4644
13676,6204,6116,18552,1876,4628
13677,6548,6192,18404,1884,4632
13678,7104,6332,18224,1880,4628
13679,7508,6416,17904,1884,4632
13680,7700,6352,17452,1904,4620
13681,7964,6368,17116,1876,4632
13682,8060,6428,16768,1864,4632
13683,8580,6480,16332,1852,4640
13684,8892,6484,15780,1868,4656
13685,9400,6076,15276,1868,4652
13686,9772,5900,14776,1856,4660
13687,10332,5720,14412,1864,4668
13688,10536,5460,13972,1868,4664
13689,10740,5168,13200,1872,4680
13690,10872,4764,12328,1876,4680
13691,11172,4264,11508,1876,4688
13692,11692,3880,10664,1876,4696
13693,12232,3536,9804,1916,4712
13694,12588,3344,8924,1960,4708
13695,11932,3248,8120,2076,4700
13696,11544,3120,7276,2028,4696
13697,11492,3100,6572,2116,4704
13698,11284,3016,5884,2064,4704
13699,11520,2956,5172,2108,4708
13700,11632,3168,4524,2000,4700
13701,12036,3528,3956,1884,4692
13702,11844,3708,3384,1968,4700
13703,11732,3856,2828,1976,4696
13704,11616,3952,2320,1868,4716
13705,11300,3956,1848,1836,4724
13706,11188,3876,1412,1840,4720
13707,11352,3868,1036,1864,4712
13708,11408,3788,732,1920,4704
13709,11384,3744,476,1884,4704
13710,11400,3800,272,1860,4708
13711,11140,3780,116,1860,4704
13712,10796,3832,44,1940,4708
13713,10516,3720,12,1972,4700
13714,10328,3600,4,1936,4704
13715,10140,3396,0,1884,4704
13716,9916,3412,0,2008,4704
13717,10156,3280,0,1980,4692
13718,10456,3252,0,1984,4696
13719,10544,3352,0,1892,4688
13720,10592,3364,0,1976,4680
13721,10120,3396,0,1904,4688
13722,10180,3308,0,1948,4700
13723,10380,3264,0,1908,4684
13724,10152,3208,0,2028,4672
13725,10044,3140,0,2012,4684
13726,9860,3180,0,1964,4684
13727,10000,3268,0,1856,4676
13728,10092,3412,0,1932,4680
13729,10180,3432,0,1840,4688
13730,10376,3596,0,1880,4684
13731,10468,3640,0,1884,4696
13732,10396,3784,0,1936,4700
13733,10084,3944,0,1872,4712
13734,9992,4048,0,1844,4728
13735,10088,4096,0,1844,4732
13736,10216,4168,0,1864,4732
13737,10184,3996,0,1844,4732
13738,10080,3976,0,1844,4736
13739,9872,4024,0,1848,4728
13740,9660,4176,0,1928,4732
13741,9472,4044,0,1948,4736
13742,9516,4148,0,1936,4736
13743,9624,4372,0,1904,4728
13744,9448,4440,8,1868,4728
13745,9316,4412,32,1872,4732
13746,9288,4448,76,1876,4740
13747,9272,4396,212,1872,4732
13748,9092,4424,472,1864,4732
13749,8556,4448,840,1860,4732
13750,8280,4476,1236,1860,4728
13751,7916,4308,1636,1872,4732
13752,7724,4200,2068,1844,4744
13753,7332,4228,2584,1864,4736
13754,7100,4228,3132,1872,4728
13755,6728,4148,3696,1896,4716
13756,6528,4120,4240,1896,4720
13757,6452,4200,4876,1904,4704
13758,6584,4288,5436,1848,4724
13759,7064,4372,5988,1844,4720
13760,7660,4552,6560,1856,4716
13761,8312,4708,7120,1852,4708
13762,8952,4860,7752,1872,4728
13763,9228,4956,8332,1864,4700
13764,9696,4964,8976,1872,4704
13765,10120,5036,9584,1872,4696
13766,10572,5156,10020,1872,4692
13767,10872,5028,10468,1912,4688
13768,11344,5132,10800,1888,4700
13769,11724,5216,11440,1872,4704
13770,12212,5352,11856,1928,4688
13771,12572,5144,11956,1876,4688
13772,13164,4944,11864,1996,4692
13773,13568,4956,12000,1888,4688
13774,14112,5008,12236,1884,4692
13775,14480,5036,12552,1884,4688
13776,15144,4900,12924,1892,4688
13777,15476,4900,13044,1888,4680
13778,15752,4968,13016,1892,4680
13779,16004,5004,12856,1896,4688
13780,16244,5020,12636,1920,4680
13781,16220,4928,12464,1920,4692
13782,16520,4808,12308,1904,4704
13783,16480,4644,12240,1904,4700
13784,16828,4800,11828,1900,4704
13785,17024,4808,11304,1908,4728
13786,17520,4816,10824,1900,4724
13787,18200,4780,10224,1888,4732
13788,18384,4812,9920,1892,4732
13789,18576,4844,9740,1892,4732
13790,18616,4836,9484,1900,4748
13791,18896,4792,8984,1904,4740
13792,18952,4872,8416,1928,4744
13793,19076,4864,7892,1920,4736
13794,19864,4732,7224,1932,4744
13795,20344,4472,6556,1936,4744
13796,20496,4444,5964,1884,4752
13797,19576,4560,5368,1864,4760
13798,19196,4744,4784,1892,4764
13799,19388,4876,4108,1940,4768
13800,18892,5028,3488,1940,4772
13801,17980,5092,2872,1948,4780
13802,17248,5168,2300,1944,4780
13803,17020,5436,1804,1928,4776
13804,16832,5572,1368,1936,4792
13805,16024,5704,936,1932,4768
13806,15428,5732,544,1956,4776
13807,15276,5700,260,1924,4780
13808,15688,5704,84,1928,4764
13809,15852,5708,12,1864,4756
13810,15912,5804,0,1912,4756
13811,16396,5792,0,1912,4748
13812,16452,5760,0,1924,4752
13813,16580,5708,0,1916,4744
13814,16756,5684,0,1944,4756
13815,16516,5664,0,1960,4752
13816,16708,5676,0,2012,4760
13817,17096,5684,0,1944,4752
13818,17624,5692,0,1972,4756
13819,17744,5700,0,1988,4752
13820,17504,5724,0,2024,4748
13821,17760,5776,0,1952,4732
13822,17808,5732,0,1872,4736
13823,17488,5552,0,1916,4740
13824,16452,4224,0,1964,4736
13825,16180,3932,0,1952,4756
13826,16148,3832,0,1884,4744
13827,16280,3764,0,1824,4736
13828,16184,3256,0,1872,4756
13829,16192,3216,0,1848,4740
13830,15672,3236,0,1884,4760
13831,15588,3088,0,1796,4764
13832,15748,2896,0,1768,4764
13833,16076,2924,0,1756,4764
13834,16268,3036,0,1788,4768
13835,16584,3164,0,1784,4768
13836,16012,3028,0,1804,4768
13837,15820,3076,0,1796,4744
13838,15780,3084,0,1804,4748
13839,15828,3104,4,1800,4756
13840,15988,3152,20,1804,4756
13841,16056,3136,76,1800,4768
13842,16272,3156,180,1796,4772
13843,16344,3136,456,1712,4776
13844,16136,3092,892,1560,4776
13845,15896,3100,1488,1552,4760
13846,15316,3168,2192,1560,4760
13847,14984,3596,3048,1556,4764
13848,14756,3608,4020,1568,4768
13849,14636,3668,5124,1560,4768
13850,14660,3748,6356,1560,4748
13851,14668,3788,7592,1564,4736
13852,14836,3804,9020,1572,4732
13853,15148,3804,10488,1572,4704
13854,15284,3800,11900,1572,4708
13855,15456,3768,13212,1548,4704
13856,15972,3724,14568,1464,4692
13857,16404,3736,15820,1428,4688
13858,16740,3756,16892,1424,4688
13859,16048,3732,17956,1424,4696
13860,17048,3684,18820,1388,4688
13861,17712,3644,19520,1380,4684
13862,17716,3660,20096,1384,4652
13863,18108,3704,20364,1404,4652
13864,18608,3692,20456,1444,4660
13865,19368,3688,20484,1388,4648
13866,20012,3688,20472,1392,4664
13867,20156,3636,20540,1388,4648
13868,20488,3556,20392,1404,4656
13869,21012,3552,20272,1396,4652
13870,20824,3556,20020,1396,4652
13871,20380,3520,19692,1400,4644
13872,18612,3504,19680,1428,4652
13873,17168,3484,19208,1396,4656
13874,16648,3360,18568,1396,4648
13875,17064,3400,18580,1392,4660
13876,16400,3456,18168,1404,4656
13877,15784,3488,17820,1388,4656
13878,15740,3564,17256,1388,4664
13879,15888,3612,16816,1384,4676
13880,15376,3608,16320,1400,4680
13881,15984,3592,16028,1400,4692
13882,16344,3588,15700,1400,4696
13883,16284,3604,15152,1392,4704
13884,16988,3488,14320,1392,4708
13885,18232,3400,13980,1396,4716
13886,19440,3424,13172,1412,4716
13887,19564,3412,12004,1436,4720
13888,20004,3436,10912,1664,4732
13889,20176,3372,10148,1852,4740
13890,20116,3664,9136,1920,4740
13891,20572,3720,8088,1976,4752
13892,20796,5116,7092,1968,4760
13893,20448,5156,6140,2084,4772
13894,20072,4924,5164,2092,4772
13895,19700,4996,4232,2016,4780
13896,18928,5056,3380,2012,4800
13897,18196,5160,2700,2060,4816
13898,17636,5304,2116,2144,4820
13899,16760,5284,1588,2100,4808
13900,16484,5240,1104,2040,4816
13901,16032,5308,680,2048,4812
13902,15696,5284,360,2032,4816
13903,15636,5236,140,2028,4804
13904,15440,5640,36,1996,4804
13905,15112,5560,8,1988,4804
13906,15324,5312,0,2020,4792
13907,15676,5132,0,1988,4800
13908,15728,5084,0,2048,4792
13909,15828,5276,0,2016,4788
13910,16172,5416,0,1988,4796
13911,16552,5312,0,1960,4788
13912,17092,5280,0,2108,4784
13913,17096,5236,0,1980,4780
13914,17388,5104,0,2028,4788
13915,17468,4964,0,2012,4792
13916,17496,4860,0,2104,4784
13917,17628,4848,0,2064,4764
13918,17780,4964,0,2012,4764
13919,17792,4868,0,2000,4760
13920,17820,4780,0,2092,4764
13921,17736,4936,0,2064,4752
13922,17568,5096,0,2016,4764
13923,17300,5152,0,2004,4760
13924,17208,5120,0,1996,4748
13925,17336,5092,0,1976,4752
13926,17356,5208,0,1944,4764
13927,17452,5172,0,1956,4764
13928,17528,5080,0,1980,4768
13929,17696,5268,0,1964,4760
13930,17576,5368,0,1972,4772
13931,17316,5276,0,1972,4764
13932,17252,5108,0,1980,4764
13933,17284,5140,0,1956,4760
13934,17512,5092,0,1992,4772
13935,17472,5184,4,1952,4764
13936,17484,5048,12,1928,4772
13937,17568,4900,40,1924,4760
13938,17372,4820,108,1932,4764
13939,17300,4772,260,2056,4760
13940,17512,5000,536,1992,4772
13941,17276,5116,900,1952,4768
13942,17136,5160,1336,1988,4776
13943,16952,4896,1824,2024,4772
13944,16708,4692,2380,1932,4788
13945,16604,4572,2952,1948,4776
13946,16536,4720,3556,2096,4776
13947,16428,4908,4216,2032,4752
13948,16160,4956,4928,2188,4772
13949,16412,4844,5700,2196,4760
13950,16356,4800,6476,2136,4768
13951,16312,4628,7384,1952,4760
13952,16472,4456,8228,1996,4752
13953,16516,4276,8984,1944,4752
13954,16716,4104,9848,1948,4744
13955,16644,3932,10628,1956,4736
13956,16624,3772,11572,2052,4740
13957,16488,3712,12428,1952,4724
13958,16656,3688,13188,1996,4712
13959,16700,3584,13996,1968,4712
13960,16560,3436,14552,2032,4712
13961,16520,3200,15048,2096,4696
13962,16652,3004,15404,2112,4688
13963,16388,2836,15612,2092,4684
13964,16436,2592,15760,2108,4684
13965,16132,2412,15828,2044,4680
13966,15816,2304,16224,2060,4684
13967,15708,2152,16488,2012,4684
13968,15720,1972,16704,2120,4688
13969,15480,1856,16532,2084,4684
13970,15140,1648,16876,2000,4692
13971,14804,1544,17268,1948,4688
13972,14700,1520,17268,2120,4688
13973,14632,1524,17336,2100,4696
13974,14632,1592,17268,1948,4708
13975,14296,1548,16996,1956,4716
13976,14560,1532,17176,1960,4716
13977,14476,1660,17148,1964,4740
13978,14044,1740,17024,1940,4744
13979,13692,1784,16876,1980,4756
13980,13712,1748,16364,1980,4748
13981,13792,1692,15728,1956,4752
13982,13492,1684,15280,1964,4756
13983,13408,1616,14612,2036,4756
13984,13292,1572,13684,1948,4760
13985,13212,1488,12672,1980,4748
13986,13176,1340,11692,1988,4760
13987,12756,1136,10604,2116,4764
13988,12356,1036,9452,2020,4752
13989,11832,936,8292,2060,4740
13990,11204,848,7092,2132,4744
13991,10576,844,5904,2108,4752
13992,9928,904,4908,1944,4760
13993,9400,892,3900,1944,4752
13994,8844,824,3000,2036,4748
13995,8148,828,2256,2080,4752
13996,7612,816,1592,2052,4756
13997,7240,656,1020,2068,4748
13998,6904,560,568,2080,4760
13999,6648,476,252,2072,4764
14000,6488,360,80,2052,4756
14001,6232,308,16,2080,4740
14002,6104,308,4,2080,4748
14003,6008,304,0,2064,4752
14004,5864,292,0,2136,4748
14005,5688,256,0,2072,4736
14006,5560,232,0,2056,4732
14007,5440,196,0,2040,4732
14008,5244,164,0,2048,4736
14009,5056,144,0,2020,4724
14010,4760,148,0,2024,4724
14011,4636,136,0,1908,4724
14012,4492,120,0,2028,4712
14013,4352,116,0,1956,4704
14014,4156,96,0,1988,4708
14015,4052,84,0,1968,4708
14016,3944,60,0,2000,4712
14017,3872,32,0,1984,4704
14018,3768,20,0,1956,4716
14019,3656,16,0,1904,4724
14020,3520,12,0,1944,4720
14021,3364,8,0,1916,4724
14022,3188,12,0,1912,4724
14023,3032,32,0,1908,4732
14024,2900,32,0,1912,4732
14025,2800,12,0,1912,4732
14026,2788,12,0,1912,4736
14027,2752,4,0,1912,4728
14028,2636,4,0,1924,4732
14029,2548,8,0,1976,4720
14030,2496,4,0,2012,4720
14031,2420,4,4,2028,4728
14032,2332,4,24,1980,4732
14033,2212,4,84,1932,4744
14034,2188,4,212,2012,4748
14035,2164,4,528,2020,4736
14036,2040,4,1004,2040,4736
14037,1900,4,1632,2036,4732
14038,1728,4,2408,2016,4728
14039,1520,12,3332,2040,4728
14040,1312,16,4392,2016,4732
14041,1116,12,5580,1996,4728
14042,880,8,6852,1988,4728
14043,716,12,8268,1916,4720
14044,588,4,9752,1912,4716
14045,484,4,11316,1904,4708
14046,452,0,12816,1888,4720
14047,468,8,14256,1888,4704
14048,492,8,15692,1944,4692
14049,520,16,17076,1940,4672
